time [ms], BMP temp [degC], BMP pres [], BMP alt [], BNO x [deg], BNO y [deg], BNO z [deg], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
702257, 24.46, 897.32, 1013.29, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.87, -0.05, -8.73, -0.00, 0.00, 0.01, -26.70, 32.40, -63.60
702297, 24.46, 897.31, 1013.33, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.97, -0.06, -8.74, -0.00, -0.00, 0.01, -26.70, 32.40, -63.60
702336, 24.46, 897.31, 1013.37, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.91, -0.09, -8.68, -0.01, -0.00, 0.01, -26.40, 31.80, -63.15
702382, 24.47, 897.30, 1013.41, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.90, -0.08, -8.70, -0.00, -0.00, 0.01, -26.40, 31.80, -63.15
702420, 24.47, 897.30, 1013.44, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.92, -0.00, -8.71, -0.00, -0.00, 0.01, -25.95, 31.95, -62.25
702459, 24.46, 897.29, 1013.51, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.86, -0.04, -8.71, -0.00, -0.00, 0.01, -25.95, 31.95, -62.25
702498, 24.46, 897.29, 1013.51, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.91, -0.06, -8.75, -0.00, -0.01, 0.00, -25.95, 31.95, -62.25
702538, 24.46, 897.29, 1013.56, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.95, -0.11, -8.71, 0.00, -0.00, 0.00, -25.80, 31.05, -63.75
702577, 24.47, 897.28, 1013.60, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.89, -0.08, -8.69, -0.01, -0.00, 0.00, -25.80, 31.05, -63.75
702622, 24.47, 897.27, 1013.75, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.86, -0.03, -8.68, -0.01, -0.00, 0.00, -25.20, 32.70, -63.60
702663, 24.46, 897.27, 1013.75, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.92, -0.04, -8.73, -0.00, -0.01, 0.00, -25.20, 32.70, -63.60
702703, 24.46, 897.26, 1013.82, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.94, -0.08, -8.73, -0.00, 0.00, 0.01, -25.20, 32.70, -63.60
702743, 24.46, 897.25, 1013.91, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.27, 4.94, -0.11, -8.62, -0.01, -0.00, 0.01, -26.40, 33.30, -63.15
702783, 24.46, 897.25, 1013.87, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.89, -0.04, -8.76, -0.00, -0.01, 0.00, -26.40, 33.30, -63.15
702822, 24.46, 897.25, 1013.88, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.84, -0.07, -8.72, -0.01, -0.00, 0.01, -26.40, 33.30, -63.15
702868, 24.46, 897.24, 1013.98, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.89, -0.05, -8.74, -0.00, -0.00, 0.01, -26.40, 33.30, -63.15
702907, 24.46, 897.24, 1014.02, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.94, -0.05, -8.74, -0.00, -0.00, 0.01, -26.40, 33.30, -63.15
702948, 24.46, 897.24, 1014.01, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.90, -0.07, -8.75, -0.00, -0.01, 0.00, -26.40, 33.30, -63.15
702988, 24.46, 897.23, 1014.06, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.86, -0.03, -8.70, -0.00, -0.00, 0.01, -26.40, 33.30, -63.15
703028, 24.46, 897.23, 1014.12, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.90, -0.07, -8.66, -0.00, -0.00, 0.00, -26.25, 31.95, -64.05
703068, 24.46, 897.22, 1014.18, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.91, -0.05, -8.72, -0.00, -0.01, 0.01, -26.25, 31.95, -64.05
703115, 24.46, 897.21, 1014.26, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.70, 4.87, -0.08, -8.70, -0.01, -0.00, 0.01, -27.15, 32.10, -63.45
703152, 24.46, 897.22, 1014.20, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.90, -0.06, -8.67, -0.00, 0.00, -0.00, -27.15, 32.10, -63.45
703192, 24.46, 897.22, 1014.21, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.92, -0.05, -8.74, -0.00, -0.01, 0.01, -27.15, 32.10, -63.45
703231, 24.46, 897.22, 1014.21, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.27, 4.92, -0.05, -8.71, -0.00, -0.01, 0.01, -27.30, 31.20, -63.30
703270, 24.46, 897.21, 1014.26, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.18, 4.91, -0.04, -8.67, -0.00, -0.01, 0.00, -27.30, 31.20, -63.30
703309, 24.46, 897.20, 1014.32, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.87, -0.03, -8.70, -0.00, -0.00, 0.01, -27.30, 31.20, -63.30
703355, 24.46, 897.19, 1014.42, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.65, 4.88, -0.02, -8.70, -0.00, 0.00, 0.00, -26.25, 30.90, -64.05
703393, 24.46, 897.18, 1014.51, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.18, 4.89, -0.04, -8.66, -0.00, -0.00, 0.01, -26.25, 30.90, -64.05
703432, 24.46, 897.18, 1014.54, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.91, -0.07, -8.71, -0.00, -0.00, 0.00, -27.00, 31.65, -64.35
703472, 24.46, 897.19, 1014.50, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.93, -0.07, -8.75, -0.00, 0.00, -0.00, -27.00, 31.65, -64.35
703511, 24.46, 897.18, 1014.52, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.87, -0.08, -8.70, -0.01, -0.00, 0.01, -27.00, 31.65, -64.35
703550, 24.46, 897.18, 1014.56, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.90, -0.03, -8.68, -0.00, -0.00, 0.01, -26.10, 32.55, -62.70
703595, 24.47, 897.17, 1014.64, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.88, -0.06, -8.71, -0.00, -0.00, 0.00, -26.10, 32.55, -62.70
703633, 24.46, 897.16, 1014.69, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.87, -0.03, -8.66, -0.00, -0.01, 0.00, -26.40, 31.80, -63.15
703672, 24.46, 897.16, 1014.77, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.27, 4.93, -0.01, -8.71, 0.00, 0.00, 0.00, -26.40, 31.80, -63.15
703711, 24.46, 897.14, 1014.88, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.89, -0.04, -8.71, -0.00, 0.00, 0.00, -26.40, 31.80, -63.15
703751, 24.46, 897.14, 1014.88, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.94, -0.08, -8.71, -0.01, -0.01, 0.01, -26.40, 31.80, -63.75
703791, 24.47, 897.14, 1014.91, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.89, -0.06, -8.67, -0.01, -0.01, 0.01, -26.40, 31.80, -63.75
703837, 24.47, 897.13, 1014.98, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.89, -0.01, -8.66, -0.00, 0.00, 0.01, -26.70, 32.40, -65.10
703875, 24.47, 897.14, 1014.93, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.13, 4.86, -0.06, -8.68, -0.00, -0.00, 0.01, -26.70, 32.40, -65.10
703914, 24.46, 897.13, 1015.04, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.89, -0.06, -8.71, -0.00, -0.00, 0.01, -26.70, 32.40, -65.10
703953, 24.46, 897.13, 1015.05, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.84, -0.06, -8.69, -0.01, -0.00, 0.01, -27.60, 32.55, -64.80
703995, 24.46, 897.12, 1015.07, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.13, 4.89, -0.07, -8.69, -0.00, -0.01, 0.00, -27.60, 32.55, -64.80
704033, 24.46, 897.11, 1015.15, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.90, -0.06, -8.65, 0.00, -0.00, 0.00, -26.25, 31.20, -63.60
704078, 24.46, 897.11, 1015.16, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.91, -0.09, -8.69, -0.00, 0.00, 0.00, -26.25, 31.20, -63.60
704116, 24.46, 897.10, 1015.24, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.90, -0.07, -8.69, -0.00, -0.00, 0.00, -26.25, 31.20, -63.60
704155, 24.46, 897.10, 1015.25, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.91, -0.05, -8.68, -0.00, -0.01, 0.01, -26.25, 31.20, -63.60
704195, 24.46, 897.10, 1015.28, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.90, -0.07, -8.70, 0.00, 0.00, 0.01, -26.25, 31.20, -63.60
704234, 24.46, 897.09, 1015.34, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.93, -0.02, -8.71, -0.01, 0.00, 0.00, -26.25, 31.20, -63.60
704273, 24.46, 897.09, 1015.34, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.89, -0.04, -8.71, 0.00, -0.00, 0.00, -26.25, 31.20, -63.60
704319, 24.46, 897.09, 1015.41, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.91, -0.10, -8.72, -0.01, -0.01, 0.01, -27.30, 32.40, -64.05
704358, 24.46, 897.08, 1015.51, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.88, -0.03, -8.69, -0.01, -0.00, 0.00, -27.30, 32.40, -64.05
704398, 24.46, 897.07, 1015.55, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.92, -0.00, -8.69, -0.01, -0.00, 0.00, -27.30, 32.40, -64.05
704438, 24.46, 897.07, 1015.54, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.89, -0.01, -8.74, -0.01, -0.01, 0.01, -26.10, 31.80, -62.70
704476, 24.46, 897.07, 1015.60, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.87, -0.01, -8.71, -0.01, -0.00, 0.01, -26.10, 31.80, -62.70
704514, 24.46, 897.07, 1015.60, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.87, -0.00, -8.72, -0.00, -0.00, 0.00, -26.10, 31.80, -62.70
704561, 24.46, 897.05, 1015.70, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.86, -0.08, -8.69, -0.00, 0.00, 0.01, -26.10, 32.10, -63.75
704600, 24.46, 897.05, 1015.70, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.89, -0.05, -8.71, -0.00, 0.00, 0.00, -26.10, 32.10, -63.75
704640, 24.46, 897.06, 1015.69, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.88, -0.09, -8.71, 0.00, -0.01, 0.00, -27.30, 31.65, -63.30
704680, 24.46, 897.05, 1015.77, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.93, -0.04, -8.71, -0.00, -0.00, 0.00, -27.30, 31.65, -63.30
704720, 24.46, 897.04, 1015.86, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.27, 4.90, -0.09, -8.74, -0.00, -0.00, 0.00, -27.30, 31.65, -63.30
704758, 24.46, 897.03, 1015.91, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.90, -0.02, -8.71, -0.00, -0.00, 0.00, -27.00, 31.20, -63.60
704804, 24.46, 897.03, 1015.94, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.88, -0.06, -8.67, -0.00, 0.00, 0.00, -27.00, 31.20, -63.60
704843, 24.46, 897.03, 1015.94, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.95, -0.01, -8.73, -0.00, -0.01, 0.01, -26.85, 31.80, -63.15
704884, 24.46, 897.02, 1016.00, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.93, -0.02, -8.68, -0.01, 0.00, 0.01, -26.85, 31.80, -63.15
704925, 24.46, 897.02, 1016.04, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.13, 4.93, -0.04, -8.73, -0.00, -0.00, 0.01, -27.15, 31.80, -63.45
704965, 24.46, 897.01, 1016.08, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.18, 4.90, -0.03, -8.72, -0.00, 0.00, 0.00, -27.15, 31.80, -63.45
705004, 24.46, 897.02, 1016.06, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.88, -0.06, -8.71, -0.00, -0.01, 0.01, -27.15, 31.80, -63.45
705045, 24.46, 897.01, 1016.12, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.88, -0.08, -8.73, -0.01, -0.00, 0.00, -25.80, 32.55, -62.40
705091, 24.46, 897.00, 1016.16, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.90, -0.06, -8.71, 0.00, -0.00, 0.01, -25.80, 32.55, -62.40
705130, 24.46, 897.00, 1016.18, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.92, -0.06, -8.72, -0.00, -0.01, 0.00, -28.20, 31.05, -63.45
705168, 24.46, 896.99, 1016.25, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.87, -0.04, -8.71, -0.01, -0.01, 0.00, -28.20, 31.05, -63.45
705210, 24.46, 896.99, 1016.34, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.27, 4.87, -0.08, -8.71, -0.00, -0.00, 0.01, -28.20, 31.05, -63.45
705248, 24.46, 896.99, 1016.34, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.65, 4.87, -0.10, -8.75, -0.00, -0.00, 0.00, -26.70, 32.70, -62.85
705287, 24.46, 896.98, 1016.41, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.86, 0.00, -8.71, -0.01, -0.00, 0.01, -26.70, 32.70, -62.85
705335, 24.46, 896.97, 1016.47, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.80, 4.89, -0.06, -8.71, -0.00, -0.00, 0.00, -26.70, 32.70, -62.85
705376, 24.46, 896.96, 1016.55, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.92, -0.05, -8.70, -0.00, -0.00, 0.00, -26.70, 32.70, -62.85
705415, 24.46, 896.98, 1016.42, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.83, -0.04, -8.74, -0.00, 0.00, 0.00, -26.70, 32.70, -62.85
705457, 24.46, 896.97, 1016.47, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.87, -0.04, -8.71, -0.01, -0.00, 0.01, -26.70, 32.70, -62.85
705496, 24.46, 896.97, 1016.48, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.87, -0.05, -8.70, -0.00, -0.01, 0.01, -26.70, 32.70, -62.85
705536, 24.46, 896.96, 1016.53, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.84, -0.07, -8.65, -0.00, 0.00, 0.00, -25.50, 32.40, -65.40
705581, 24.46, 896.95, 1016.62, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.92, -0.05, -8.74, -0.00, -0.01, 0.00, -25.50, 32.40, -65.40
705620, 24.46, 896.95, 1016.66, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.86, -0.01, -8.74, -0.00, -0.00, 0.01, -25.50, 32.40, -65.40
705658, 24.46, 896.95, 1016.69, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.84, -0.03, -8.78, 0.00, -0.00, 0.01, -27.30, 33.15, -62.85
705700, 24.46, 896.94, 1016.72, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.92, -0.04, -8.73, -0.00, -0.00, 0.01, -27.30, 33.15, -62.85
705738, 24.46, 896.93, 1016.86, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 25.98, 4.93, -0.08, -8.70, -0.01, -0.01, 0.01, -26.85, 31.80, -64.20
705777, 24.46, 896.93, 1016.85, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.56, 4.91, -0.05, -8.71, -0.00, -0.01, 0.00, -26.85, 31.80, -64.20
705824, 24.46, 896.93, 1016.80, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.91, -0.08, -8.66, -0.00, -0.00, 0.01, -26.85, 31.80, -64.20
705865, 24.46, 896.93, 1016.85, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.32, 4.86, 0.00, -8.71, -0.00, -0.00, 0.00, -26.85, 31.35, -63.45
705903, 24.46, 896.92, 1016.94, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.37, 4.89, -0.10, -8.73, 0.00, 0.00, 0.00, -26.85, 31.35, -63.45
705946, 24.46, 896.91, 1016.99, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.65, 4.86, -0.03, -8.69, 0.00, -0.01, 0.01, -27.30, 32.70, -64.05
705984, 24.46, 896.90, 1017.09, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.27, 4.88, -0.04, -8.72, -0.01, -0.01, 0.00, -27.30, 32.70, -64.05
706024, 24.46, 896.90, 1017.08, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.87, -0.06, -8.70, -0.00, -0.00, 0.01, -27.30, 32.70, -64.05
706069, 24.46, 896.91, 1017.06, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.97, -0.09, -8.72, -0.00, 0.00, 0.00, -27.15, 31.80, -63.75
706109, 24.46, 896.90, 1017.12, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.51, 4.83, -0.03, -8.74, 0.00, -0.00, 0.01, -27.15, 31.80, -63.75
706148, 24.46, 896.90, 1017.16, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 4, 26.46, 4.94, -0.04, -8.71, -0.00, 0.00, 0.01, -25.35, 32.85, -63.75
706190, 24.46, 896.89, 1017.22, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.51, 4.90, -0.05, -8.71, -0.00, -0.00, 0.01, -25.35, 32.85, -63.75
706229, 24.46, 896.90, 1017.13, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.27, 4.90, -0.02, -8.74, -0.00, 0.00, 0.00, -27.90, 32.10, -64.50
706268, 24.46, 896.90, 1017.15, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.37, 4.84, -0.02, -8.74, 0.00, -0.01, 0.01, -27.90, 32.10, -64.50
706315, 24.46, 896.89, 1017.23, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.95, -0.03, -8.65, -0.01, -0.00, 0.01, -27.90, 32.10, -64.50
706356, 24.46, 896.88, 1017.29, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.51, 4.87, -0.06, -8.69, -0.01, -0.01, 0.01, -27.60, 32.10, -62.70
706395, 24.46, 896.88, 1017.29, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.37, 4.87, -0.03, -8.70, -0.00, -0.00, 0.01, -27.60, 32.10, -62.70
706437, 24.46, 896.88, 1017.35, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.51, 4.88, -0.07, -8.69, -0.00, -0.00, 0.00, -27.60, 32.10, -62.70
706476, 24.46, 896.88, 1017.33, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.51, 4.88, -0.06, -8.71, -0.01, -0.01, 0.01, -27.60, 32.10, -62.70
706516, 24.46, 896.88, 1017.32, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.18, 4.93, -0.09, -8.70, -0.00, -0.01, 0.00, -27.60, 32.10, -62.70
706562, 24.46, 896.87, 1017.44, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.65, 4.93, -0.09, -8.73, -0.00, -0.00, 0.01, -27.60, 32.10, -62.70
706601, 24.46, 896.86, 1017.53, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.92, -0.03, -8.72, -0.00, 0.00, 0.00, -27.60, 32.10, -62.70
706640, 24.46, 896.85, 1017.56, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.56, 4.92, -0.05, -8.68, -0.00, -0.00, 0.01, -25.80, 32.10, -63.45
706684, 24.46, 896.85, 1017.59, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.51, 4.91, -0.06, -8.71, -0.01, -0.00, 0.00, -25.80, 32.10, -63.45
706723, 24.46, 896.85, 1017.55, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.46, 4.87, -0.04, -8.70, 0.00, -0.00, 0.01, -25.80, 32.10, -63.45
706761, 24.46, 896.84, 1017.64, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.87, -0.05, -8.74, -0.00, -0.00, 0.00, -26.40, 31.80, -63.75
706807, 24.46, 896.84, 1017.70, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.87, -0.01, -8.72, -0.00, -0.00, 0.00, -26.40, 31.80, -63.75
706848, 24.46, 896.83, 1017.80, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.46, 4.83, -0.08, -8.69, -0.00, -0.00, 0.00, -27.30, 32.40, -64.05
706886, 24.46, 896.82, 1017.86, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.46, 4.91, -0.06, -8.69, -0.01, -0.00, 0.00, -27.30, 32.40, -64.05
706929, 24.46, 896.82, 1017.88, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.91, -0.02, -8.71, 0.00, -0.01, 0.00, -27.30, 32.40, -64.05
706968, 24.46, 896.82, 1017.83, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.46, 4.90, -0.03, -8.74, 0.00, 0.00, 0.01, -25.50, 32.40, -63.30
707009, 24.46, 896.81, 1017.96, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.96, -0.08, -8.73, -0.00, -0.00, 0.01, -25.50, 32.40, -63.30
707054, 24.46, 896.81, 1017.96, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.91, -0.04, -8.63, -0.00, -0.00, 0.00, -27.75, 33.45, -62.85
707093, 24.46, 896.80, 1018.00, 326.50, -31.56, -169.75, 3443.14, 8638.28, 0.07, 217.66, 187.10, 5, 26.32, 4.82, -0.11, -8.73, -0.00, -0.00, 0.00, -27.75, 33.45, -62.85
